serial_number,order_id,order_date,delivery_date,time_of_order,time_of_delivery,delivery_mode,sales_agent,payment_mode,delivery_rating,product_id,customer_id,sales,quantity,percent_discount,profit
4484,B-10128-92014,25-09-2020,29-09-2020,2:26 PM,1:57 PM,Standard Class,John McCarthy,Bank Transfer,5,AWP-0399,RWS-5590,892.98,2,0,80.3682
4632,D-93528-92012,25-09-2020,30-09-2020,12:58 PM,4:29 PM,Standard Class,John McCarthy,Debit Card,4,ZWW-0652,LCA-9906,17.76,2,0,8.88
4633,B-82787-92013,25-09-2020,30-09-2020,1:04 PM,9:03 AM,Standard Class,Chris Jr,Bank Transfer,1,ZMG-0649,MCM-7611,47.96,5,20,4.1965
4860,B-11214-92013,25-09-2020,02-10-2020,1:39 PM,3:41 PM,Standard Class,Chris Jr,Bank Transfer,1,CSB-0261,AMF-5037,143.432,1,20,3.5858
4861,D-12693-92013,25-09-2020,02-10-2020,1:48 PM,1:16 PM,Standard Class,Robert Hemsworth,Debit Card,3,SMW-0316,TVA-6923,50.04,6,0,25.02
4862,D-11064-92016,25-09-2020,02-10-2020,4:05 PM,1:43 PM,Standard Class,Robert Paige,Debit Card,4,AWP-0897,CIU-2386,673.568,2,20,252.588
5467,C-90413-92012,25-09-2020,25-09-2020,12:23 PM,10:55 AM,Same Day,Dave Brockman,Cash,3,QWB-0683,JAP-9226,26.4,5,0,12.672
5575,C-37650-92012,25-09-2020,25-09-2020,12:08 PM,1:49 PM,Same Day,Edward Ruffalo,Cash,2,AMB-0967,BTH-2919,1158.12,5,20,130.2885
163,C-43259-92017,26-09-2020,28-09-2020,5:15 PM,9:07 AM,Second Class,Nora Zypern,Cash,2,COW-0097,NNN-4047,99.592,1,20,2.4898
842,B-22270-9209,26-09-2020,30-09-2020,9:15 AM,4:03 PM,Standard Class,Robert Hemsworth,Bank Transfer,5,ZMB-0616,ESS-8304,60.83,7,0,30.415
843,B-39858-92014,26-09-2020,30-09-2020,2:29 PM,4:37 PM,Standard Class,Dave Brockman,Bank Transfer,5,QWG-1005,LOS-5811,85.98,1,0,22.3548
844,B-77480-92010,26-09-2020,30-09-2020,10:44 AM,2:29 PM,Standard Class,Tom Renner,Bank Transfer,4,AWG-0857,GWS-5876,330.588,1,40,-115.7058
978,D-25046-9209,26-09-2020,29-09-2020,9:09 AM,5:56 PM,Second Class,Dave Brockman,Debit Card,4,SMW-0199,KPP-9387,56.064,6,20,21.024
1472,B-88718-92014,26-09-2020,01-10-2020,2:37 PM,10:39 AM,Standard Class,Dave Brockman,Bank Transfer,2,TKB-0425,JWS-4814,614.272,8,20,-23.0352
3027,C-39776-92017,26-09-2020,03-10-2020,5:05 PM,1:10 PM,Standard Class,John Wick,Credit card,5,EWB-0800,WPP-4399,122.688,9,20,39.8736
3028,C-18118-92015,26-09-2020,03-10-2020,3:22 PM,1:45 PM,Standard Class,Robert Hemsworth,Cash,1,SWP-0553,EWS-8300,92.94,3,0,25.0938
2031,D-58339-9209,27-09-2020,29-09-2020,9:50 AM,9:56 AM,First Class,John Wick,Debit Card,1,RMM-0239,KPP-9387,107.772,2,30,-29.2524
2032,C-42389-92015,27-09-2020,29-09-2020,3:29 PM,2:38 PM,First Class,Anthony Evans,Credit card,3,SWW-0315,SNN-9871,46.24,4,20,15.606
4254,C-41967-92013,27-09-2020,30-09-2020,1:21 PM,12:00 PM,Second Class,Anthony Evans,Cash,3,AMG-0870,KWS-1971,208.44,3,0,62.532
5268,C-43073-92010,27-09-2020,29-09-2020,10:33 AM,10:16 AM,Second Class,Anthony Evans,Cash,4,EMB-0672,TAF-4227,7.8,3,0,2.106
1332,C-11183-92010,28-09-2020,01-10-2020,10:10 AM,12:01 PM,First Class,Dave Brockman,Cash,5,ZWW-0826,HNN-9890,11.808,3,20,4.1328
1333,B-17574-92010,28-09-2020,01-10-2020,10:44 AM,5:28 PM,First Class,Nora Zypern,Bank Transfer,5,AWP-0897,AMM-4090,673.568,2,20,252.588
2926,B-58488-92016,28-09-2020,04-10-2020,4:13 PM,5:59 PM,Standard Class,Dave Brockman,Bank Transfer,1,EMB-0494,BAP-5546,15.872,1,20,1.984
2927,C-77717-92017,28-09-2020,04-10-2020,5:36 PM,12:59 PM,Standard Class,Anthony Evans,Credit card,5,4RB-0489,WPP-4399,35.808,3,20,11.19
2928,C-50465-92012,28-09-2020,04-10-2020,12:12 PM,1:27 PM,Standard Class,Edward Ruffalo,Credit card,2,UKW-0354,JAP-9226,376.74,4,10,71.162
4829,C-44761-92016,28-09-2020,03-10-2020,4:15 PM,12:36 PM,Second Class,Chris Jr,Credit card,2,BOP-0146,SDD-5604,198.744,4,30,-14.196
5582,D-18056-92017,28-09-2020,05-10-2020,5:36 PM,12:00 PM,Standard Class,Robert Hemsworth,Debit Card,5,NMN-0082,CCH-7285,211.246,2,30,-66.3916
5583,B-18664-92015,28-09-2020,05-10-2020,3:03 PM,12:15 PM,Standard Class,Robert Paige,Bank Transfer,2,NWM-0718,MNN-7235,723.92,4,0,188.2192
3688,C-83980-102014,01-10-2020,04-10-2020,2:21 PM,5:46 PM,Second Class,Chris Jr,Credit card,1,AWP-0537,TNN-5423,63.9,5,0,28.755
5336,D-72213-102014,01-10-2020,05-10-2020,2:51 PM,1:28 PM,Standard Class,Robert Hemsworth,Debit Card,1,AMB-0832,DCO-8288,31.68,6,0,9.8208
1203,B-50459-102013,02-10-2020,08-10-2020,1:35 PM,4:16 PM,Standard Class,Robert Hemsworth,Bank Transfer,1,COW-0769,TNT-4483,48.48,4,20,16.362
1905,C-90303-102012,02-10-2020,08-10-2020,12:33 PM,5:02 PM,Standard Class,Chris Jr,Credit card,5,NMC-0069,ENN-4855,136.784,1,20,5.1294
3892,C-10736-102016,02-10-2020,06-10-2020,4:40 PM,5:51 PM,Standard Class,Robert Hemsworth,Credit card,1,ZKG-0714,TWS-6938,57.69,3,0,23.6529
4091,C-34501-10209,02-10-2020,03-10-2020,9:06 AM,9:01 AM,First Class,Robert Hemsworth,Credit card,2,TKB-0274,HWS-9164,883.84,4,20,99.432
4092,C-92916-102016,02-10-2020,03-10-2020,4:53 PM,11:41 AM,First Class,Tom Renner,Cash,1,AMB-0934,TWS-6938,42.81,3,0,20.1207
4608,B-81671-102010,02-10-2020,06-10-2020,10:03 AM,10:38 AM,Standard Class,Robert Hemsworth,Bank Transfer,4,RWW-0341,STH-4982,113.328,9,20,35.415
4846,C-16263-102014,02-10-2020,05-10-2020,2:38 PM,10:20 AM,Second Class,Tom Renner,Cash,1,TWB-0130,JWS-8652,39.96,2,0,17.1828
5167,D-74373-102014,02-10-2020,04-10-2020,2:14 PM,3:00 PM,First Class,John McCarthy,Debit Card,4,CMR-0073,DCO-8288,533.94,3,0,154.8426
452,C-50439-102014,03-10-2020,06-10-2020,2:27 PM,10:33 AM,Second Class,John McCarthy,Cash,1,RMB-0756,MMD-7588,121.68,13,20,38.025
453,B-91426-102014,03-10-2020,06-10-2020,2:25 PM,3:00 PM,Second Class,John McCarthy,Bank Transfer,2,ZOG-0955,TNT-4483,1.68,1,0,0.84
1824,C-58325-102017,03-10-2020,08-10-2020,5:19 PM,10:52 AM,Standard Class,Dave Brockman,Credit card,1,UMW-0345,TWS-6938,821.88,6,0,213.6888
365,C-88963-102011,04-10-2020,09-10-2020,11:03 AM,2:55 PM,Second Class,Edward Ruffalo,Credit card,5,GMB-0357,SNN-8203,601.47,3,50,-300.735
1256,C-51710-102013,04-10-2020,09-10-2020,1:05 PM,10:51 AM,Standard Class,Dave Brockman,Cash,3,PWB-0190,MNP-8645,6.096,3,60,-3.9624
535,D-93438-10209,05-10-2020,09-10-2020,9:53 AM,2:19 PM,Standard Class,Tom Renner,Debit Card,5,RMB-0365,AWS-7419,17.94,3,0,4.485
536,C-32200-102013,05-10-2020,09-10-2020,1:30 PM,1:24 PM,Standard Class,Nora Zypern,Cash,5,AMG-0822,MNP-8645,5.904,2,20,1.9926
3660,B-28720-102010,05-10-2020,09-10-2020,10:10 AM,12:08 PM,Standard Class,John Wick,Bank Transfer,2,COB-0148,MTH-4563,29.472,3,20,9.9468
3661,C-70005-102017,05-10-2020,09-10-2020,5:34 PM,2:54 PM,Standard Class,Robert Paige,Cash,4,NMB-0062,SCS-2099,424.9575,5,15,19.998
3255,D-60929-102010,08-10-2020,12-10-2020,10:02 AM,5:31 PM,Standard Class,Edward Ruffalo,Debit Card,5,AWP-0593,KKB-3805,34.74,3,0,17.37
3792,D-14721-102017,08-10-2020,13-10-2020,5:25 PM,10:45 AM,Standard Class,Nora Zypern,Debit Card,4,TMB-0427,AWS-7419,2625.12,8,0,735.0336
4814,B-38550-102014,08-10-2020,13-10-2020,2:49 PM,5:03 PM,Standard Class,Dave Brockman,Bank Transfer,2,EMG-0678,KCL-2016,25.824,6,20,9.3612
3374,C-45728-102014,09-10-2020,12-10-2020,2:58 PM,5:27 PM,Second Class,Nora Zypern,Credit card,2,AMO-0402,JNB-2194,18.45,5,0,8.6715
3375,B-90357-102011,09-10-2020,12-10-2020,11:57 AM,11:59 AM,Second Class,John McCarthy,Bank Transfer,2,CWG-0988,OME-7301,17.46,2,0,8.2062
4313,C-60363-102012,09-10-2020,13-10-2020,12:49 PM,12:47 PM,Standard Class,Robert Paige,Credit card,2,ZMB-0283,KFJ-5416,1.167,1,70,-0.8558
4314,C-17709-102014,09-10-2020,13-10-2020,2:49 PM,11:20 AM,Standard Class,Edward Ruffalo,Cash,2,COW-1042,STH-6449,11.22,10,70,-7.48
4315,B-96982-102010,09-10-2020,13-10-2020,10:10 AM,10:04 AM,Standard Class,John Wick,Bank Transfer,3,XMG-1014,GTR-2668,190.92,5,60,-147.963
5462,C-11825-102013,09-10-2020,13-10-2020,1:30 PM,12:20 PM,Standard Class,John Wick,Credit card,4,FWB-0395,MMD-7588,5.78,2,0,2.7166
5463,D-23023-102014,09-10-2020,13-10-2020,2:05 PM,12:30 PM,Standard Class,John Wick,Debit Card,4,AWW-0531,BML-9091,170.786,1,30,0
4031,C-78401-102015,10-10-2020,17-10-2020,3:59 PM,10:02 AM,Standard Class,Robert Paige,Cash,4,4OG-0325,SNN-5162,64.14,3,0,16.6764
5862,D-99359-102014,10-10-2020,12-10-2020,2:58 PM,3:57 PM,First Class,Nora Zypern,Debit Card,4,NMW-0032,RIC-8482,198.744,4,30,0
5863,C-23333-102016,10-10-2020,12-10-2020,4:08 PM,2:52 PM,First Class,Chris Jr,Credit card,4,SWB-0830,TWS-6938,12.96,2,0,6.2208
4,D-95027-102015,11-10-2020,18-10-2020,3:15 PM,4:35 PM,Standard Class,Robert Hemsworth,Debit Card,3,NWG-0719,TNN-6165,435.168,4,20,-59.8356
114,B-12957-102015,12-10-2020,14-10-2020,3:02 PM,9:05 AM,First Class,Tom Renner,Bank Transfer,3,NMB-0067,PIC-7425,213.115,5,30,-15.2225
115,B-40700-102013,12-10-2020,14-10-2020,1:47 PM,5:19 PM,First Class,John McCarthy,Bank Transfer,1,SOG-0103,DIN-5833,89.99,1,0,17.0981
116,C-34009-102013,12-10-2020,14-10-2020,1:51 PM,4:21 PM,First Class,Tom Renner,Cash,5,CWB-0983,MNP-8645,1218.735,5,30,-121.8735
117,C-68988-102015,12-10-2020,14-10-2020,3:19 PM,3:26 PM,First Class,Nora Zypern,Cash,3,NMR-0044,JWS-8652,42.624,2,20,4.2624
1249,C-51162-10209,12-10-2020,17-10-2020,9:44 AM,9:14 AM,Second Class,Anthony Evans,Cash,2,AMB-0851,ANN-3988,25.584,2,20,8.9544
1719,D-59969-102015,12-10-2020,17-10-2020,3:49 PM,12:29 PM,Second Class,Anthony Evans,Debit Card,1,AMB-0588,RAM-8393,15,3,0,7.2
493,C-89427-102011,13-10-2020,17-10-2020,11:05 AM,12:27 PM,Standard Class,Dave Brockman,Credit card,4,ZWW-0622,RNM-1883,327.84,8,0,157.3632
852,B-80772-102011,15-10-2020,15-10-2020,11:28 AM,4:04 PM,Same Day,John McCarthy,Bank Transfer,2,TKB-0245,STH-4982,212.058,3,30,-15.147
2740,D-44486-102017,15-10-2020,15-10-2020,5:44 PM,4:01 PM,Same Day,Edward Ruffalo,Debit Card,1,TWW-0120,PNN-9150,563.94,3,0,112.788
4055,C-17011-102013,15-10-2020,15-10-2020,1:54 PM,11:40 AM,Same Day,John McCarthy,Credit card,3,NWR-0128,ACL-1604,18.288,6,20,5.715
4673,C-89543-102011,15-10-2020,22-10-2020,11:53 AM,2:43 PM,Standard Class,John McCarthy,Credit card,4,AMB-0520,BNN-8474,180.96,2,0,81.432
4674,D-92182-102010,15-10-2020,22-10-2020,10:09 AM,4:53 PM,Standard Class,Nora Zypern,Debit Card,4,RMB-0760,KKB-3805,12.96,3,20,4.536
3617,D-94454-102013,18-10-2020,22-10-2020,1:07 PM,11:36 AM,Standard Class,Edward Ruffalo,Debit Card,2,ETB-0235,AKL-6692,22.32,5,20,5.301
5564,B-99873-102017,18-10-2020,22-10-2020,5:08 PM,12:00 PM,Standard Class,John Wick,Bank Transfer,5,TOB-1034,JTM-8068,97.04,2,20,1.213
2323,C-49728-102013,19-10-2020,24-10-2020,1:10 PM,2:33 PM,Standard Class,John McCarthy,Credit card,3,TKB-0244,ACL-1604,230.28,3,20,23.028
3209,D-19509-102010,19-10-2020,24-10-2020,10:41 AM,5:14 PM,Standard Class,Robert Paige,Debit Card,2,PMW-0145,ESS-8304,21.204,3,60,-11.6622
5299,C-45664-102017,19-10-2020,24-10-2020,5:38 PM,2:02 PM,Second Class,Robert Hemsworth,Credit card,1,AKB-0338,ANN-3988,11.784,3,20,4.2717
4773,C-50773-102012,20-10-2020,24-10-2020,12:14 PM,12:02 PM,Standard Class,Robert Paige,Credit card,1,AWB-0969,MMC-4480,16.99,1,0,4.9271
5066,D-43177-102013,20-10-2020,22-10-2020,1:25 PM,5:36 PM,First Class,Robert Paige,Debit Card,4,ZKG-0612,JOS-9894,497.94,3,0,224.073
5348,B-99225-102014,20-10-2020,24-10-2020,2:53 PM,4:28 PM,Standard Class,Edward Ruffalo,Bank Transfer,5,PWB-0484,KCL-2016,79.76,4,0,22.3328
5349,C-59078-102010,20-10-2020,24-10-2020,10:10 AM,2:44 PM,Standard Class,Robert Hemsworth,Cash,5,PMW-0145,SNN-8203,14.136,2,60,-7.7748
695,C-26305-10209,22-10-2020,26-10-2020,9:36 AM,2:46 PM,Standard Class,John McCarthy,Cash,2,NMP-0005,ANN-3988,1292.94,3,0,77.5764
2271,B-80555-10209,23-10-2020,27-10-2020,9:34 AM,2:15 PM,Second Class,John Wick,Bank Transfer,2,EWG-0412,KTH-7988,1.248,3,80,-1.9344
2272,C-58982-102013,23-10-2020,27-10-2020,1:12 PM,5:45 PM,Second Class,Chris Jr,Cash,2,NWB-0037,BCL-2258,41.568,2,20,2.598
2273,D-59643-102017,23-10-2020,27-10-2020,5:06 PM,4:03 PM,Second Class,Dave Brockman,Debit Card,2,CMR-0083,FIL-9065,2.84,1,0,0.8804
2274,B-83026-10209,23-10-2020,27-10-2020,9:09 AM,3:08 PM,Second Class,Robert Hemsworth,Bank Transfer,1,CMB-0119,KTH-7988,9.708,3,60,-5.8248
2499,C-92069-102015,23-10-2020,23-10-2020,3:02 PM,12:36 PM,Same Day,Anthony Evans,Credit card,1,TMB-0384,BNC-5358,4.928,2,20,0.7392
2516,B-74305-102017,23-10-2020,28-10-2020,5:13 PM,10:54 AM,Standard Class,Tom Renner,Bank Transfer,5,AWP-0781,HNN-9890,4.616,1,20,1.731
5022,C-48190-102017,23-10-2020,28-10-2020,5:34 PM,12:04 PM,Standard Class,John Wick,Cash,2,PMP-0142,ANN-3988,10.776,3,20,3.5022
5023,C-39601-102015,23-10-2020,28-10-2020,3:14 PM,5:47 PM,Standard Class,Tom Renner,Credit card,3,NMB-0080,SNN-5162,858.24,4,10,143.04
3178,C-12168-102015,24-10-2020,30-10-2020,3:16 PM,10:54 AM,Standard Class,John McCarthy,Cash,1,AWW-0780,BNC-5358,7.23,5,70,-5.784
3240,B-66006-102017,24-10-2020,29-10-2020,5:22 PM,11:58 AM,Standard Class,Edward Ruffalo,Bank Transfer,4,NMB-0088,JTM-8068,831.936,8,20,-114.3912
3775,C-85358-102012,24-10-2020,27-10-2020,12:04 PM,9:02 AM,First Class,Anthony Evans,Cash,4,TMG-0277,ENN-4855,61.12,4,0,20.7808
2583,C-21881-10209,25-10-2020,30-10-2020,9:41 AM,12:12 PM,Standard Class,Anthony Evans,Credit card,5,BOB-0094,ANN-3988,14.4,5,0,7.056
2584,D-10270-102013,25-10-2020,30-10-2020,1:50 PM,1:15 PM,Standard Class,Robert Hemsworth,Debit Card,1,NMB-0062,AKL-6692,349.965,7,50,-216.9783
3839,C-70234-102015,25-10-2020,30-10-2020,3:22 PM,5:20 PM,Standard Class,Chris Jr,Cash,3,OMW-0901,SNN-5162,13.128,3,20,4.2666
4176,D-33265-102012,25-10-2020,27-10-2020,12:24 PM,10:21 AM,Second Class,Anthony Evans,Debit Card,4,SWB-0830,KKB-3805,25.92,4,0,12.4416
5549,C-35248-102012,25-10-2020,25-10-2020,12:11 PM,11:48 AM,Same Day,Tom Renner,Cash,4,AMM-0963,MNP-8645,2.52,1,20,0.882
1231,C-32807-102016,26-10-2020,30-10-2020,4:30 PM,2:01 PM,Standard Class,Robert Hemsworth,Cash,3,POB-0995,BCL-4726,18.624,8,20,6.2856
4783,C-43477-10209,26-10-2020,01-11-2020,9:14 AM,3:05 PM,Standard Class,Dave Brockman,Cash,1,AWP-0858,DPP-8209,79.96,2,0,35.982
4784,C-12053-10209,26-10-2020,01-11-2020,9:05 AM,10:24 AM,Standard Class,Tom Renner,Credit card,4,ZMB-0617,CMS-9667,8.76,2,0,4.2048
4785,B-27592-102011,26-10-2020,01-11-2020,11:34 AM,1:51 PM,Standard Class,Dave Brockman,Bank Transfer,5,AMB-0923,DIN-5833,38.22,6,0,17.9634
581,C-41928-102014,28-10-2020,03-11-2020,2:49 PM,3:37 PM,Standard Class,Tom Renner,Credit card,2,AWP-0852,JNB-2194,4.17,3,0,1.0842
582,B-71855-102012,28-10-2020,03-11-2020,12:06 PM,11:18 AM,Standard Class,Chris Jr,Bank Transfer,3,LWG-0855,DIN-5833,75.18,6,0,35.3346
583,D-54787-10209,28-10-2020,03-11-2020,9:36 AM,12:55 PM,Standard Class,Robert Paige,Debit Card,3,RMO-0755,DGR-1400,127.764,2,10,2.8392
3722,C-12323-102010,29-10-2020,02-11-2020,10:36 AM,9:48 AM,Standard Class,John McCarthy,Cash,2,SOB-1041,RNN-8782,22.23,1,0,9.7812
2168,B-17178-102015,30-10-2020,02-11-2020,3:27 PM,11:00 AM,Second Class,John McCarthy,Bank Transfer,2,FWW-0825,BAG-6187,1113.024,8,20,111.3024
3108,C-15876-10209,30-10-2020,02-11-2020,9:27 AM,4:06 PM,First Class,Anthony Evans,Cash,1,AMB-0407,PWM-6328,10.86,3,0,5.1042
118,C-98697-10209,31-10-2020,06-11-2020,9:08 AM,4:24 PM,Standard Class,John Wick,Credit card,1,ZMB-0660,ANN-3988,164.88,3,0,80.7912
726,B-22962-102013,31-10-2020,02-11-2020,1:37 PM,5:03 PM,Second Class,Edward Ruffalo,Bank Transfer,3,AKW-0733,JNN-4775,15.26,7,0,6.2566
727,B-18873-102013,31-10-2020,02-11-2020,1:57 PM,10:25 AM,Second Class,Chris Jr,Bank Transfer,5,RMO-0755,TNT-4483,319.41,5,10,7.098
845,C-47283-102012,31-10-2020,04-11-2020,12:31 PM,4:26 PM,Second Class,Tom Renner,Credit card,3,AMB-0925,BNN-8474,914.97,3,0,411.7365
846,D-82474-102016,31-10-2020,04-11-2020,4:21 PM,2:59 PM,Second Class,Robert Paige,Debit Card,2,AMB-0929,FIL-9065,591.32,4,0,112.3508
847,C-59152-102012,31-10-2020,04-11-2020,12:18 PM,5:05 PM,Second Class,Robert Hemsworth,Cash,3,BWB-0253,SCF-7685,121.94,2,0,35.3626
848,B-31993-102011,31-10-2020,04-11-2020,11:17 AM,4:14 PM,Second Class,Robert Paige,Bank Transfer,5,NMB-0047,STH-4982,532.3992,3,32,-46.9764
1243,D-82852-102015,31-10-2020,31-10-2020,3:31 PM,9:56 AM,Same Day,Robert Paige,Debit Card,4,NMF-0050,TNN-6165,48.58,1,0,7.7728
1244,B-29693-102012,31-10-2020,31-10-2020,12:58 PM,4:25 PM,Same Day,Nora Zypern,Bank Transfer,2,AWP-0398,DIN-5833,6.16,2,0,2.9568
1245,C-39673-102015,31-10-2020,31-10-2020,3:14 PM,3:10 PM,Same Day,Anthony Evans,Credit card,3,TKB-0274,JWS-8652,220.96,1,20,24.858
1246,C-82599-102012,31-10-2020,31-10-2020,12:43 PM,2:49 PM,Same Day,Robert Paige,Cash,2,5OG-1043,ENN-4855,14.94,3,0,7.0218
1247,C-85309-102010,31-10-2020,31-10-2020,10:23 AM,1:33 PM,Same Day,Edward Ruffalo,Credit card,5,BWP-0445,CLB-3804,6.608,2,20,2.1476
1248,D-37758-102015,31-10-2020,31-10-2020,3:00 PM,1:07 PM,Same Day,Robert Paige,Debit Card,1,FWB-0461,RAM-8393,26.46,9,0,11.907
977,D-21507-112014,01-11-2020,03-11-2020,2:57 PM,3:12 PM,First Class,John Wick,Debit Card,5,UMB-0255,DWS-8295,10.56,6,0,4.6464
1355,C-12003-112011,01-11-2020,05-11-2020,11:11 AM,5:06 PM,Standard Class,Robert Paige,Credit card,3,LMG-0643,YCS-7265,124.41,3,0,14.9292
1650,C-82831-112017,01-11-2020,04-11-2020,5:22 PM,11:17 AM,First Class,John Wick,Credit card,2,PWW-0192,APP-3212,18.704,7,20,2.338
3458,C-99834-112011,01-11-2020,08-11-2020,11:44 AM,10:20 AM,Standard Class,Chris Jr,Credit card,2,LMY-0198,BCL-7128,31.84,8,0,10.5072
3845,B-56318-112013,01-11-2020,03-11-2020,1:40 PM,11:25 AM,Second Class,John McCarthy,Bank Transfer,5,AKB-0193,FCL-2003,7.16,2,0,3.58
4126,D-57724-112011,01-11-2020,05-11-2020,11:51 AM,9:07 AM,Standard Class,Anthony Evans,Debit Card,3,QWB-0688,FCS-1045,4.842,3,70,-3.3894
164,D-40460-112010,02-11-2020,06-11-2020,10:47 AM,12:16 PM,Standard Class,Anthony Evans,Debit Card,2,MKP-1007,CCS-7562,10.98,1,0,2.9646
3542,D-57375-112011,02-11-2020,07-11-2020,11:11 AM,12:45 PM,Standard Class,John Wick,Debit Card,2,ZKG-1019,LCP-8039,22.608,3,60,-10.1736
4830,C-84414-112015,02-11-2020,06-11-2020,3:08 PM,10:27 AM,Standard Class,Anthony Evans,Credit card,1,NMB-0085,KCL-4618,528.43,5,30,0
4831,C-46894-112013,02-11-2020,06-11-2020,1:56 PM,11:45 AM,Standard Class,Chris Jr,Cash,4,BOB-0854,CIC-6702,241.568,2,20,18.1176
4832,D-18048-112010,02-11-2020,06-11-2020,10:39 AM,2:16 PM,Standard Class,Dave Brockman,Debit Card,1,MOW-0189,EMS-4526,876.3,10,40,-292.1
4833,B-99877-112013,02-11-2020,06-11-2020,1:07 PM,1:25 PM,Standard Class,Edward Ruffalo,Bank Transfer,5,GMW-0757,DTM-8603,15.992,1,20,0.9995
5347,D-92908-112013,02-11-2020,04-11-2020,1:02 PM,11:26 AM,First Class,Edward Ruffalo,Debit Card,5,EMB-0494,VCL-5946,47.616,3,20,5.952
5416,C-42648-11209,02-11-2020,07-11-2020,9:19 AM,9:19 AM,Standard Class,Robert Hemsworth,Cash,3,EMO-0676,NKL-5600,2.896,1,80,-4.7784
5673,C-94218-112011,02-11-2020,05-11-2020,11:57 AM,5:04 PM,First Class,Robert Paige,Cash,5,CWW-0694,TWS-1230,252.784,4,80,-417.0936
881,D-73290-112016,03-11-2020,07-11-2020,4:47 PM,3:34 PM,Standard Class,Anthony Evans,Debit Card,3,AWW-0914,PKR-5716,232.88,5,20,17.466
1523,B-15905-112017,03-11-2020,10-11-2020,5:44 PM,9:58 AM,Standard Class,Robert Paige,Bank Transfer,4,NWR-1048,AAT-8252,8.16,5,70,-5.712
3398,C-52143-112011,03-11-2020,05-11-2020,11:09 AM,4:35 PM,First Class,Nora Zypern,Cash,2,NMW-0081,KVS-2544,981.372,2,30,-140.196
1083,B-62736-112017,05-11-2020,09-11-2020,5:27 PM,4:34 PM,Standard Class,Nora Zypern,Bank Transfer,3,NMB-0047,MCM-7611,1043.92,4,0,271.4192
1715,C-51385-112017,05-11-2020,09-11-2020,5:58 PM,1:52 PM,Standard Class,John McCarthy,Credit card,1,POM-0997,TCL-9087,149.232,3,20,3.7308
1952,C-96709-112014,05-11-2020,11-11-2020,2:02 PM,2:47 PM,Standard Class,Robert Paige,Cash,5,LWG-0107,LCL-2037,12.224,2,20,4.4312
2239,C-98408-112012,05-11-2020,09-11-2020,12:01 PM,2:46 PM,Standard Class,Tom Renner,Cash,1,AMG-0943,TML-7256,12.032,8,20,2.256
3356,B-58874-112014,05-11-2020,05-11-2020,2:39 PM,4:16 PM,Same Day,Edward Ruffalo,Bank Transfer,2,HWB-0974,PPP-4143,37.764,6,70,-27.6936
5359,C-47475-112012,05-11-2020,08-11-2020,12:38 PM,10:04 AM,First Class,Nora Zypern,Credit card,2,NMW-0031,JRP-5938,220.98,1,0,50.8254
586,D-50052-112010,06-11-2020,09-11-2020,10:19 AM,11:23 AM,First Class,John McCarthy,Debit Card,2,AWB-0458,CCS-7562,7.86,3,0,3.6156
587,C-42052-112012,06-11-2020,09-11-2020,12:18 PM,5:01 PM,First Class,Robert Hemsworth,Credit card,1,CKB-0241,TWS-1230,3.984,2,60,-2.6892
309,C-62692-112017,07-11-2020,09-11-2020,5:48 PM,1:05 PM,Second Class,Anthony Evans,Cash,1,SWW-0563,MNA-1272,6.37,7,80,-9.555
910,D-37575-112011,07-11-2020,10-11-2020,11:56 AM,3:34 PM,Second Class,Edward Ruffalo,Debit Card,4,LWG-0855,PCL-2560,25.06,2,0,11.7782
2994,C-23337-11209,07-11-2020,11-11-2020,9:36 AM,2:33 PM,Standard Class,Robert Hemsworth,Credit card,1,EWP-0795,FIL-9065,931.176,3,20,314.2719
3122,C-26962-112010,07-11-2020,09-11-2020,10:19 AM,2:08 PM,Second Class,John McCarthy,Cash,1,ASB-0342,NOC-6223,227.84,4,0,66.0736
3566,B-61352-112013,07-11-2020,11-11-2020,1:00 PM,4:41 PM,Standard Class,Dave Brockman,Bank Transfer,3,BOB-0854,NNN-4047,135.882,1,10,24.1568
3567,C-86075-112012,07-11-2020,11-11-2020,12:27 PM,9:26 AM,Standard Class,Robert Paige,Cash,1,EWG-0801,TML-7256,5.768,2,80,-13.5548
5370,B-27609-112016,07-11-2020,12-11-2020,4:48 PM,12:50 PM,Standard Class,Robert Paige,Bank Transfer,3,NWM-0718,KNN-1455,488.646,3,10,86.8704
5371,B-60395-112016,07-11-2020,12-11-2020,4:10 PM,1:20 PM,Standard Class,Nora Zypern,Bank Transfer,2,SWP-0554,KNN-1455,5.56,2,0,1.4456
5372,C-42333-11209,07-11-2020,12-11-2020,9:11 AM,5:19 PM,Standard Class,Tom Renner,Cash,2,PMB-0267,NKL-5600,26.046,3,80,-44.2782
1135,B-97334-112013,08-11-2020,14-11-2020,1:45 PM,2:39 PM,Standard Class,Edward Ruffalo,Bank Transfer,5,SWP-0553,SPP-9833,99.136,4,20,8.6744
1336,B-95595-112016,08-11-2020,10-11-2020,4:51 PM,5:35 PM,Second Class,John Wick,Bank Transfer,1,AMG-0921,TML-7256,12.96,2,0,4.1472
1793,C-18024-112013,08-11-2020,14-11-2020,1:41 PM,11:33 AM,Standard Class,Robert Paige,Cash,1,FMB-0558,MNN-7165,43.1,5,0,11.206
